Edges,Nodes,Density,Components,Min_spl,Max_spl,Median_spl,Mean_spl,Sd_spl,Min_bc,Max_bc,Median_bc,Mean_bc,Sd_bc,Min_cc,Max_cc,Median_cc,Mean_cc,Sd_cc,Min_dc,Max_dc,Median_dc,Mean_dc,Sd_dc
2462,1245,0.001,167,0,42,11,10.909,3.871,0,0.19,0.002,0.006,0.014,0,0.131,0.082,0.074,0.026,0,0.028,0.002,0.003,0.002
507,334,0.004,149,0,34,12,11.723,5.319,0,0.148,0.002,0.014,0.024,0,0.084,0.051,0.04,0.024,0,0.027,0.009,0.009,0.004
1220,726,0.002,173,0,33,12,12.49,4.6,0,0.334,0.004,0.01,0.022,0,0.117,0.065,0.055,0.03,0,0.035,0.004,0.004,0.002
1084,626,0.002,157,0,48,16,16.431,7.73,0,0.227,0.004,0.016,0.026,0,0.122,0.043,0.043,0.023,0,0.033,0.004,0.005,0.003
11772,5605,0,981,0,41,12,12.009,4.179,0,0.264,0,0.001,0.007,0,0.147,0.074,0.066,0.028,0,0.037,0,0,0.001
4560,2348,0,232,0,43,13,13.094,5.004,0,0.39,0.001,0.004,0.016,0,0.166,0.07,0.07,0.028,0,0.046,0.001,0.001,0.002
1975,1018,0.001,93,0,41,12,12.354,5.079,0,0.231,0.003,0.009,0.02,0,0.13,0.076,0.07,0.026,0,0.051,0.002,0.003,0.003
1382,834,0.001,281,0,37,13,13.196,5.177,0,0.265,0.001,0.008,0.02,0,0.105,0.056,0.047,0.028,0,0.04,0.003,0.003,0.002
437,262,0.006,128,0,36,12,12.988,7.747,0,0.152,0.002,0.017,0.031,0,0.092,0.032,0.032,0.018,0,0.068,0.011,0.012,0.007
510,315,0.005,144,0,23,9,8.872,4.191,0,0.108,0.001,0.006,0.013,0,0.101,0.036,0.029,0.021,0,0.044,0.009,0.01,0.004
5336,2802,0,325,0,35,12,11.643,3.577,0,0.463,0.001,0.003,0.014,0,0.148,0.079,0.076,0.028,0,0.04,0.001,0.001,0.001
313,207,0.007,104,0,31,9,10.684,7.398,0,0.071,0.001,0.009,0.018,0,0.107,0.024,0.023,0.013,0,0.058,0.014,0.014,0.006
2749,1462,0.001,304,0,34,12,12.417,4.239,0,0.158,0.002,0.005,0.012,0,0.112,0.068,0.059,0.029,0,0.031,0.002,0.002,0.002
251,181,0.007,140,0,22,5,6.107,4.111,0,0.022,0,0.003,0.005,0,0.097,0.018,0.019,0.014,0,0.055,0.016,0.015,0.007
4409,1917,0.001,105,0,21,9,8.846,2.598,0,0.409,0.001,0.003,0.015,0,0.194,0.108,0.106,0.023,0,0.073,0.002,0.002,0.003
596,320,0.005,81,0,28,10,10.045,4.422,0,0.265,0.004,0.017,0.032,0,0.126,0.076,0.063,0.035,0,0.172,0.009,0.011,0.013
1527,876,0.001,382,0,36,12,12.018,5.171,0,0.251,0.001,0.006,0.017,0,0.125,0.049,0.046,0.031,0,0.072,0.003,0.003,0.003
376,229,0.007,91,0,21,9,8.626,3.49,0,0.165,0.006,0.017,0.026,0,0.129,0.077,0.061,0.036,0,0.052,0.013,0.014,0.007
255,172,0.008,111,0,21,7,6.895,3.807,0,0.098,0.002,0.007,0.014,0,0.099,0.024,0.033,0.025,0,0.064,0.017,0.017,0.009
1574,832,0.002,183,0,29,11,10.708,4.053,0,0.295,0.002,0.008,0.022,0,0.152,0.075,0.072,0.028,0,0.061,0.003,0.004,0.004
9678,3488,0,113,0,36,10,10.066,3.54,0,0.255,0,0.002,0.011,0,0.194,0.104,0.1,0.026,0,0.055,0.001,0.001,0.003
1173,651,0.002,209,0,40,12,12.686,5.675,0,0.124,0.003,0.01,0.017,0,0.126,0.057,0.047,0.026,0,0.035,0.004,0.005,0.003
19395,9131,0,631,0,39,12,12.318,3.852,0,0.269,0,0.001,0.006,0,0.152,0.08,0.077,0.023,0,0.037,0,0,0
186,117,0.013,59,0,13,5,4.982,2.377,0,0.204,0.002,0.01,0.028,0,0.2,0.065,0.058,0.044,0,0.181,0.025,0.027,0.022
5204,2128,0.001,168,0,23,7,7.506,2.3,0,0.258,0,0.002,0.014,0,0.229,0.127,0.123,0.03,0,0.098,0.001,0.002,0.005
424,264,0.006,98,0,37,11,12.392,6.962,0,0.282,0.004,0.02,0.038,0,0.126,0.042,0.043,0.03,0,0.068,0.011,0.012,0.006
364,204,0.008,46,0,20,8,8.129,3.501,0,0.204,0.011,0.021,0.029,0,0.167,0.089,0.079,0.042,0,0.073,0.014,0.017,0.01
420,283,0.005,135,0,31,11,11.469,5.804,0,0.092,0.002,0.011,0.019,0,0.077,0.029,0.03,0.021,0,0.031,0.01,0.01,0.004
5616,2518,0,301,0,32,10,10.102,3.215,0,0.331,0,0.003,0.012,0,0.156,0.093,0.087,0.027,0,0.054,0.001,0.001,0.002
28125,11123,0,578,0,53,11,11.779,4.164,0,0.318,0,0,0.006,0,0.163,0.086,0.084,0.025,0,0.038,0,0,0.001
3133,1431,0.001,234,0,42,9,9.88,4.166,0,0.223,0.001,0.004,0.015,0,0.15,0.083,0.075,0.031,0,0.075,0.002,0.003,0.004
734,412,0.004,61,0,30,11,10.932,4.587,0,0.46,0.006,0.018,0.041,0,0.135,0.08,0.072,0.03,0,0.058,0.007,0.008,0.005
454,280,0.005,95,0,32,10,11.162,5.61,0,0.149,0.008,0.017,0.025,0,0.166,0.043,0.047,0.032,0,0.046,0.01,0.011,0.005
414,243,0.007,103,0,29,7,9.024,6.123,0,0.053,0.001,0.007,0.012,0,0.089,0.023,0.028,0.02,0,0.066,0.012,0.014,0.007
491,297,0.005,168,0,44,11,11.906,7.123,0,0.119,0.002,0.011,0.019,0,0.08,0.019,0.029,0.023,0,0.06,0.01,0.011,0.006
16187,6478,0,680,0,50,15,16.33,6.269,0,0.231,0,0.002,0.008,0,0.11,0.061,0.055,0.021,0,0.027,0,0,0.001
418,241,0.007,106,0,20,9,8.671,3.63,0,0.11,0.005,0.015,0.021,0,0.128,0.068,0.056,0.036,0,0.066,0.012,0.014,0.007
1717,1066,0.001,580,0,36,15,14.772,6.785,0,0.123,0,0.003,0.01,0,0.079,0.019,0.02,0.019,0,0.024,0.002,0.003,0.002
121,88,0.015,74,0,11,3,3.517,2.5,0,0.025,0.001,0.003,0.005,0,0.114,0.024,0.028,0.019,0,0.103,0.034,0.031,0.015
690,382,0.004,81,0,21,9,8.913,3.109,0,0.281,0.007,0.014,0.024,0,0.158,0.09,0.078,0.037,0,0.062,0.007,0.009,0.005
1923,675,0.004,115,0,29,8,8.285,3.92,0,0.523,0.001,0.007,0.03,0,0.209,0.105,0.09,0.048,0,0.155,0.005,0.008,0.011
527,379,0.003,285,0,20,7,7.469,4.409,0,0.026,0,0.001,0.003,0,0.053,0.006,0.012,0.012,0,0.042,0.007,0.007,0.004
3232,1724,0.001,220,0,31,11,11.611,3.865,0,0.364,0.002,0.005,0.015,0,0.141,0.078,0.075,0.027,0,0.049,0.001,0.002,0.002
3145,1412,0.001,141,0,40,10,10.235,3.923,0,0.22,0.001,0.005,0.019,0,0.171,0.095,0.09,0.03,0,0.113,0.002,0.003,0.005
269,184,0.007,125,0,15,6,5.658,2.997,0,0.041,0.001,0.003,0.006,0,0.081,0.024,0.026,0.018,0,0.049,0.016,0.015,0.007
2922,1436,0.001,223,0,27,10,9.797,3.131,0,0.219,0.001,0.004,0.012,0,0.149,0.083,0.075,0.031,0,0.042,0.002,0.002,0.002
2881,1303,0.001,147,0,40,10,10.273,3.915,0,0.234,0.001,0.005,0.019,0,0.166,0.091,0.085,0.029,0,0.122,0.002,0.003,0.006
883,437,0.004,64,0,27,11,10.995,4.598,0,0.188,0.006,0.017,0.028,0,0.128,0.078,0.072,0.029,0,0.073,0.009,0.009,0.006
49,41,0.029,38,0,7,2,2.129,1.559,0,0.022,0.002,0.004,0.005,0,0.22,0.051,0.049,0.04,0,0.15,0.05,0.059,0.03
4750,2509,0,373,0,38,13,13.14,4.315,0,0.268,0.001,0.003,0.013,0,0.137,0.067,0.063,0.022,0,0.047,0.001,0.001,0.002
1348,629,0.003,100,0,28,11,10.642,3.963,0,0.307,0.004,0.012,0.026,0,0.137,0.081,0.075,0.028,0,0.087,0.006,0.006,0.006
662,410,0.003,146,0,29,11,11.233,4.759,0,0.376,0.004,0.014,0.033,0,0.101,0.056,0.051,0.022,0,0.046,0.007,0.007,0.004
1017,559,0.003,107,0,26,10,10.14,3.668,0,0.29,0.007,0.012,0.024,0,0.149,0.082,0.075,0.032,0,0.043,0.005,0.006,0.004
10308,5174,0,327,0,42,12,12.839,4.599,0,0.391,0,0.002,0.01,0,0.154,0.076,0.074,0.026,0,0.063,0,0,0.001
1464,744,0.002,149,0,48,16,17.133,7.975,0,0.205,0.004,0.015,0.026,0,0.119,0.045,0.044,0.02,0,0.028,0.004,0.005,0.003
6509,3344,0,561,0,36,12,12.41,4.228,0,0.379,0.001,0.002,0.01,0,0.151,0.067,0.065,0.029,0,0.051,0,0.001,0.001
110,109,0.009,98,0,11,3,3.153,2.467,0,0.013,0,0.001,0.002,0,0.177,0.009,0.016,0.022,0,0.138,0.018,0.018,0.015
2547,1267,0.001,210,0,42,12,12.424,4.926,0,0.203,0.001,0.007,0.016,0,0.132,0.075,0.068,0.028,0,0.033,0.002,0.003,0.002
3575,1611,0.001,177,0,34,8,8.684,2.907,0,0.292,0.001,0.004,0.016,0,0.191,0.107,0.102,0.032,0,0.106,0.002,0.002,0.004
340,210,0.007,155,0,19,6,6.203,3.595,0,0.031,0.001,0.003,0.006,0,0.141,0.019,0.025,0.023,0,0.062,0.014,0.015,0.008
54,47,0.024,43,0,10,2,2.744,2.139,0,0.028,0.002,0.005,0.007,0,0.105,0.037,0.039,0.024,0,0.086,0.043,0.049,0.021
5138,2322,0,470,0,50,15,15.769,5.82,0,0.233,0.001,0.004,0.013,0,0.118,0.056,0.05,0.025,0,0.083,0.001,0.001,0.003
1779,597,0.004,83,0,35,15,14.983,6.584,0,0.466,0.001,0.018,0.047,0,0.103,0.056,0.055,0.02,0,0.226,0.006,0.009,0.023
1363,760,0.002,131,0,37,12,12.71,5.123,0,0.247,0.003,0.011,0.024,0,0.124,0.068,0.062,0.026,0,0.042,0.003,0.004,0.003
172,120,0.012,105,0,18,6,5.921,3.554,0,0.043,0.002,0.008,0.01,0,0.117,0.026,0.034,0.026,0,0.05,0.025,0.024,0.009
414,250,0.006,105,0,25,9,9.361,4.587,0,0.128,0.004,0.013,0.021,0,0.14,0.048,0.046,0.032,0,0.048,0.012,0.013,0.006
4031,2084,0,203,0,31,11,11.008,3.445,0,0.278,0.001,0.004,0.013,0,0.149,0.085,0.082,0.022,0,0.027,0.001,0.001,0.001
19395,9131,0,631,0,39,12,12.318,3.852,0,0.269,0,0.001,0.006,0,0.152,0.08,0.077,0.023,0,0.037,0,0,0
90,74,0.016,59,0,9,3,3.012,2.187,0,0.022,0,0.003,0.004,0,0.121,0.028,0.03,0.024,0,0.082,0.034,0.033,0.015
767,429,0.004,84,0,32,11,11.808,5.165,0,0.261,0.006,0.018,0.033,0,0.124,0.07,0.065,0.029,0,0.046,0.007,0.008,0.005
235,156,0.009,86,0,17,6,6.396,3.489,0,0.04,0.003,0.007,0.009,0,0.114,0.031,0.035,0.024,0,0.045,0.019,0.019,0.007
441,278,0.005,102,0,30,10,10.43,4.856,0,0.195,0.005,0.016,0.031,0,0.134,0.056,0.05,0.032,0,0.068,0.01,0.011,0.006
2065,1222,0.001,400,0,43,13,13.806,6.061,0,0.268,0.001,0.005,0.015,0,0.133,0.047,0.041,0.028,0,0.047,0.002,0.002,0.002
189,121,0.013,77,0,10,4,3.703,1.802,0,0.107,0,0.003,0.013,0,0.199,0.02,0.044,0.041,0,0.158,0.025,0.026,0.02
1771,1070,0.001,341,0,39,12,12.574,4.931,0,0.171,0.001,0.005,0.013,0,0.102,0.053,0.044,0.03,0,0.027,0.002,0.003,0.002
1100,533,0.003,78,0,23,8,8.517,3.184,0,0.355,0.003,0.01,0.025,0,0.182,0.091,0.088,0.033,0.001,0.103,0.005,0.007,0.008
10676,5453,0,755,0,40,11,11.553,3.661,0,0.389,0,0.001,0.01,0,0.165,0.082,0.074,0.031,0,0.063,0,0,0.001
5267,2735,0,318,0,38,13,13.675,4.477,0,0.167,0.001,0.003,0.01,0,0.128,0.068,0.065,0.024,0,0.035,0.001,0.001,0.001
1154,654,0.002,170,0,35,12,12.093,4.97,0,0.247,0.004,0.01,0.021,0,0.141,0.062,0.056,0.033,0,0.052,0.004,0.005,0.003
4347,1997,0.001,328,0,36,9,9.765,3.894,0,0.225,0.001,0.003,0.013,0,0.176,0.093,0.084,0.035,0,0.059,0.002,0.002,0.002
1397,859,0.001,301,0,44,15,15.322,6.626,0,0.287,0.001,0.007,0.019,0,0.099,0.038,0.033,0.021,0,0.023,0.003,0.003,0.002
11791,5927,0,1190,0,34,11,10.851,3.531,0,0.332,0,0.001,0.008,0,0.154,0.084,0.073,0.036,0,0.051,0,0,0.001
3107,1555,0.001,198,0,31,11,11.15,4.011,0,0.44,0.001,0.005,0.018,0,0.158,0.083,0.079,0.028,0,0.077,0.001,0.002,0.003
17623,8084,0,1537,0,663,11,12.811,18.619,0,0.208,0,0.001,0.005,0,0.133,0.071,0.061,0.03,0,0.036,0,0,0.001
1597,719,0.003,114,0,33,12,12.456,5.678,0,0.217,0.004,0.012,0.03,0,0.106,0.069,0.065,0.022,0,0.096,0.005,0.006,0.006
11897,5612,0,842,0,48,12,12.211,4.44,0,0.275,0,0.001,0.007,0,0.148,0.076,0.068,0.028,0,0.037,0,0,0.001
4740,2602,0,470,0,47,13,13.02,4.719,0,0.274,0.001,0.003,0.012,0,0.136,0.067,0.061,0.029,0,0.026,0.001,0.001,0.001
693,378,0.004,79,0,36,10,10.118,4.332,0,0.285,0.005,0.016,0.032,0,0.141,0.078,0.07,0.033,0,0.082,0.007,0.009,0.006
17139,7863,0,664,0,36,11,11.578,3.685,0,0.295,0,0.001,0.006,0,0.163,0.085,0.081,0.026,0,0.041,0,0,0.001
17139,7863,0,664,0,36,11,11.578,3.685,0,0.295,0,0.001,0.006,0,0.163,0.085,0.081,0.026,0,0.041,0,0,0.001
2533,1165,0.001,256,0,32,11,11.523,4.358,0,0.302,0.002,0.006,0.017,0,0.145,0.069,0.064,0.031,0,0.032,0.002,0.003,0.003
159,115,0.012,79,0,9,3,3.085,1.718,0,0.04,0,0.002,0.005,0,0.156,0.014,0.031,0.031,0.008,0.14,0.026,0.024,0.02
241,147,0.011,58,0,17,7,7.327,3.23,0,0.113,0.006,0.019,0.024,0,0.139,0.071,0.062,0.037,0,0.054,0.02,0.022,0.009
331,201,0.008,76,0,21,7,7.775,4.221,0,0.072,0.001,0.008,0.015,0,0.083,0.027,0.033,0.022,0,0.06,0.015,0.016,0.008
12593,6896,0,2171,0,49,17,16.818,5.068,0,0.132,0,0.001,0.005,0,0.171,0.046,0.038,0.022,0,0.073,0,0,0
222,148,0.01,90,0,17,7,6.745,3.501,0,0.128,0.002,0.008,0.018,0,0.095,0.036,0.034,0.023,0,0.054,0.02,0.02,0.009
8342,4376,0,568,0,44,13,13.27,4.487,0,0.251,0,0.002,0.009,0,0.133,0.069,0.064,0.025,0,0.02,0,0,0
18572,8848,0,1003,0,38,11,10.8,3.531,0,0.248,0,0,0.005,0,0.158,0.088,0.081,0.028,0,0.072,0,0,0.001
42698,17969,0,1089,0,38,11,10.846,3.229,0,0.274,0,0,0.004,0,0.172,0.092,0.088,0.023,0,0.035,0,0,0
510,300,0.005,162,0,31,9,10.625,6.331,0,0.182,0.002,0.012,0.029,0,0.108,0.046,0.041,0.027,0,0.096,0.01,0.011,0.007
409,227,0.007,139,0,17,4,4.649,2.532,0,0.112,0.001,0.003,0.01,0,0.229,0.026,0.046,0.042,0,0.168,0.013,0.015,0.015
2510,1285,0.001,192,0,34,12,11.798,3.985,0,0.34,0.002,0.006,0.019,0,0.12,0.074,0.07,0.023,0,0.032,0.002,0.003,0.002
330,199,0.008,55,0,21,8,8.122,3.41,0,0.188,0.012,0.02,0.029,0,0.162,0.088,0.074,0.042,0,0.05,0.015,0.016,0.007
1271,611,0.003,107,0,20,8,7.697,2.593,0,0.322,0.003,0.007,0.022,0,0.203,0.105,0.095,0.044,0.001,0.119,0.004,0.006,0.008
4684,2505,0,834,0,55,14,16.223,8.455,0,0.317,0,0.003,0.013,0,0.101,0.044,0.036,0.021,0,0.052,0.001,0.001,0.002
17139,7863,0,664,0,36,11,11.578,3.685,0,0.295,0,0.001,0.006,0,0.163,0.085,0.081,0.026,0,0.041,0,0,0.001
9841,5210,0,1042,0,37,12,12.127,3.731,0,0.357,0,0.001,0.008,0,0.169,0.071,0.066,0.031,0,0.053,0,0,0.001
278,180,0.008,48,0,23,8,8.579,3.715,0,0.203,0.009,0.024,0.035,0,0.13,0.079,0.068,0.036,0,0.055,0.016,0.017,0.007
46831,22228,0,1221,0,51,12,12.125,3.426,0,0.229,0,0,0.003,0,0.151,0.082,0.079,0.021,0,0.014,0,0,0
841,375,0.005,114,0,32,12,11.544,6.03,0,0.201,0.004,0.017,0.039,0,0.099,0.066,0.055,0.027,0,0.184,0.008,0.011,0.013
1899,1078,0.001,209,0,34,12,12.625,4.262,0,0.192,0.003,0.008,0.015,0,0.122,0.069,0.063,0.029,0,0.025,0.002,0.003,0.001
327,198,0.008,75,0,20,7,7.558,4.027,0,0.073,0.001,0.008,0.014,0,0.085,0.028,0.034,0.023,0,0.06,0.015,0.016,0.008
3826,2078,0,299,0,42,12,12.397,5.096,0,0.325,0.001,0.004,0.016,0,0.147,0.076,0.072,0.028,0,0.046,0.001,0.001,0.002
330,184,0.009,69,0,22,8,8.048,3.899,0,0.173,0.006,0.016,0.026,0,0.147,0.066,0.055,0.037,0,0.065,0.016,0.019,0.009
2687,1283,0.001,171,0,25,9,8.684,2.825,0,0.252,0.001,0.004,0.016,0,0.175,0.101,0.095,0.031,0,0.08,0.003,0.003,0.004
2953,1383,0.001,111,0,24,9,9.007,2.94,0,0.327,0.001,0.005,0.019,0,0.162,0.106,0.1,0.027,0,0.067,0.002,0.003,0.004
1918,907,0.002,143,0,22,8,8.178,2.985,0,0.353,0.002,0.006,0.021,0,0.196,0.105,0.099,0.037,0,0.104,0.003,0.004,0.006
17668,8108,0,1541,0,664,11,12.816,18.622,0,0.208,0,0.001,0.005,0,0.133,0.071,0.061,0.03,0,0.036,0,0,0.001
991,533,0.003,161,0,37,10,10.764,4.575,0,0.171,0.002,0.01,0.02,0,0.11,0.063,0.055,0.028,0,0.048,0.005,0.006,0.005
2447,1180,0.001,108,0,34,11,10.955,3.806,0,0.316,0.002,0.006,0.019,0,0.132,0.08,0.076,0.023,0,0.083,0.002,0.003,0.004
124,102,0.012,74,0,9,3,2.959,1.722,0,0.04,0,0.001,0.005,0,0.155,0.014,0.027,0.03,0.009,0.138,0.019,0.024,0.019
5737,2559,0,311,0,32,10,9.91,3.227,0,0.285,0,0.002,0.012,0,0.156,0.095,0.089,0.027,0,0.048,0.001,0.001,0.002
3305,1585,0.001,127,0,35,13,13.209,4.556,0,0.166,0.002,0.006,0.012,0,0.129,0.069,0.066,0.024,0,0.02,0.002,0.002,0.001
9965,4983,0,245,0,46,13,13.006,4.033,0,0.257,0,0.002,0.008,0,0.15,0.076,0.074,0.02,0,0.03,0,0,0
1142,569,0.003,139,0,33,10,10.355,5.059,0,0.128,0.001,0.006,0.01,0,0.09,0.047,0.041,0.023,0,0.121,0.005,0.007,0.007
1742,884,0.002,118,0,31,9,9.578,3.691,0,0.449,0.003,0.008,0.024,0,0.212,0.094,0.093,0.037,0,0.083,0.003,0.004,0.005
2900,1367,0.001,206,0,48,9,10.488,4.777,0,0.217,0.001,0.005,0.017,0,0.144,0.089,0.08,0.032,0,0.042,0.002,0.003,0.003
825,431,0.004,156,0,30,9,9.156,3.848,0,0.354,0.005,0.011,0.027,0,0.175,0.076,0.07,0.035,0,0.058,0.006,0.008,0.005
3752,1991,0,395,0,38,14,13.865,5.031,0,0.275,0.001,0.004,0.014,0,0.134,0.06,0.056,0.028,0,0.042,0.001,0.001,0.001
1457,763,0.002,131,0,27,9,9.269,3.293,0,0.274,0.003,0.008,0.022,0,0.165,0.092,0.086,0.028,0,0.057,0.003,0.005,0.004
1592,896,0.001,172,0,43,15,16.229,7.41,0,0.231,0.003,0.013,0.027,0,0.106,0.053,0.05,0.019,0,0.025,0.003,0.003,0.002
1737,1012,0.001,271,0,36,13,12.667,4.701,0,0.276,0.002,0.007,0.018,0,0.122,0.062,0.055,0.03,0,0.045,0.002,0.003,0.002
7006,3239,0,233,0,32,11,10.674,3.22,0,0.292,0,0.002,0.011,0,0.168,0.091,0.087,0.026,0,0.037,0,0.001,0.001
23655,11438,0,1851,0,32,10,10.191,3.214,0,0.405,0,0,0.007,0,0.19,0.087,0.084,0.033,0,0.054,0,0,0.001
5662,2508,0,311,0,32,10,9.883,3.252,0,0.269,0,0.003,0.012,0,0.156,0.095,0.089,0.027,0,0.046,0.001,0.001,0.002
5165,2780,0,357,0,36,12,12.506,4.055,0,0.206,0.001,0.003,0.01,0,0.128,0.073,0.069,0.023,0,0.029,0.001,0.001,0.001
38255,17280,0,543,0,52,12,13.022,4.116,0,0.22,0,0,0.004,0,0.156,0.079,0.076,0.019,0,0.034,0,0,0
856,392,0.005,208,0,25,8,8.291,3.964,0,0.131,0.002,0.009,0.021,0,0.2,0.076,0.067,0.043,0,0.099,0.01,0.011,0.014
17668,8108,0,1541,0,664,11,12.816,18.622,0,0.208,0,0.001,0.005,0,0.133,0.071,0.061,0.03,0,0.036,0,0,0.001
7153,3385,0,332,0,35,11,11.482,3.777,0,0.15,0,0.002,0.009,0,0.136,0.082,0.078,0.022,0,0.046,0,0.001,0.001
814,543,0.002,354,0,40,13,13.449,6.748,0,0.099,0.001,0.005,0.012,0,0.069,0.014,0.021,0.018,0,0.02,0.005,0.005,0.002
127,87,0.016,45,0,14,5,4.709,2.508,0,0.083,0.004,0.011,0.016,0,0.163,0.038,0.054,0.041,0,0.081,0.034,0.033,0.015
7553,3842,0,162,0,43,13,13.326,4.633,0,0.379,0.001,0.003,0.012,0,0.147,0.075,0.074,0.018,0,0.054,0,0.001,0.001
3002,1679,0.001,280,0,41,13,13.653,5.051,0,0.236,0.001,0.005,0.014,0,0.122,0.061,0.056,0.026,0,0.029,0.001,0.002,0.001
2778,1336,0.001,138,0,35,11,10.775,3.632,0,0.293,0.002,0.005,0.016,0,0.138,0.082,0.076,0.023,0,0.073,0.002,0.003,0.004
865,454,0.004,105,0,29,9,9.335,4.081,0,0.494,0.004,0.012,0.036,0,0.203,0.088,0.078,0.032,0,0.086,0.006,0.008,0.007
6105,2784,0,172,0,27,9,9.248,2.711,0,0.282,0,0.002,0.012,0,0.186,0.104,0.1,0.028,0,0.046,0.001,0.001,0.002
1727,866,0.002,109,0,29,11,10.806,3.86,0,0.325,0.003,0.009,0.021,0,0.161,0.084,0.08,0.029,0,0.06,0.003,0.004,0.004
14433,6155,0,382,0,40,8,8.142,2.495,0,0.295,0,0.001,0.008,0,0.207,0.118,0.114,0.028,0,0.091,0,0,0.002
4318,2290,0,398,0,46,13,13.601,5.323,0,0.296,0.001,0.004,0.012,0,0.142,0.065,0.061,0.028,0,0.046,0.001,0.001,0.001
19395,9131,0,631,0,39,12,12.318,3.852,0,0.269,0,0.001,0.006,0,0.152,0.08,0.077,0.023,0,0.037,0,0,0
2076,1022,0.001,146,0,38,10,9.846,3.831,0,0.222,0.002,0.006,0.018,0,0.164,0.093,0.085,0.032,0,0.038,0.002,0.003,0.003
222,148,0.01,90,0,17,7,6.745,3.501,0,0.128,0.002,0.008,0.018,0,0.095,0.036,0.034,0.023,0,0.054,0.02,0.02,0.009
14769,7122,0,565,0,56,12,13.018,4.462,0,0.269,0,0.001,0.009,0,0.18,0.076,0.073,0.02,0,0.069,0,0,0.001
60,51,0.023,47,0,10,2.5,2.806,2.148,0,0.029,0.002,0.005,0.006,0,0.096,0.035,0.038,0.023,0,0.08,0.04,0.047,0.02
26991,12283,0,1561,0,49,15,15.294,4.615,0,0.277,0,0,0.005,0,0.151,0.06,0.056,0.022,0,0.04,0,0,0
22108,8844,0,2243,0,146,11,11.42,4.08,0,0.208,0,0,0.004,0,0.137,0.068,0.059,0.031,0,0.037,0,0,0.001
673,368,0.004,84,0,23,9,9.101,3.417,0,0.285,0.007,0.014,0.026,0,0.151,0.083,0.076,0.033,0,0.079,0.008,0.009,0.006
383,244,0.006,140,0,21,8,7.723,3.38,0,0.129,0.002,0.008,0.015,0,0.109,0.049,0.04,0.025,0,0.049,0.012,0.012,0.006
7013,3241,0,233,0,37,9,9.74,3.136,0,0.288,0.001,0.002,0.011,0,0.172,0.102,0.097,0.026,0,0.045,0.001,0.001,0.002
7174,3434,0,476,0,36,9,9.291,2.868,0,0.236,0,0.001,0.009,0,0.177,0.1,0.091,0.034,0,0.049,0.001,0.001,0.002
616,331,0.005,91,0,25,10,9.871,4.27,0,0.26,0.002,0.015,0.03,0,0.13,0.074,0.061,0.035,0,0.172,0.012,0.011,0.013
3076,1410,0.001,191,0,40,10,10.954,4.499,0,0.33,0.001,0.005,0.017,0,0.15,0.081,0.076,0.027,0,0.046,0.002,0.003,0.003
19395,9131,0,631,0,39,12,12.318,3.852,0,0.269,0,0.001,0.006,0,0.152,0.08,0.077,0.023,0,0.037,0,0,0
5491,2496,0,95,0,22,9,9.117,2.554,0,0.311,0.001,0.003,0.013,0,0.188,0.105,0.104,0.024,0,0.047,0.001,0.001,0.002
1863,846,0.002,58,0,37,13,13.377,6.462,0,0.314,0.002,0.013,0.034,0,0.153,0.073,0.07,0.024,0,0.082,0.004,0.005,0.006
9449,4389,0,329,0,30,10,10.464,2.925,0,0.413,0,0.001,0.011,0,0.193,0.091,0.09,0.023,0,0.077,0,0,0.001
1064,586,0.003,97,0,32,11,11.94,5.354,0,0.499,0.004,0.014,0.035,0,0.201,0.072,0.071,0.039,0,0.075,0.005,0.006,0.005
1552,784,0.002,101,0,25,9,9.55,3.085,0,0.203,0.004,0.008,0.018,0,0.158,0.093,0.086,0.032,0,0.037,0.005,0.005,0.003
28963,12336,0,1048,0,219,12,14.923,18.876,0,0.237,0,0.001,0.005,0,0.131,0.071,0.067,0.02,0,0.02,0,0,0
4144,2220,0,308,0,36,13,13.177,4.227,0,0.176,0.001,0.004,0.01,0,0.115,0.069,0.063,0.025,0,0.027,0.001,0.001,0.001
6313,2835,0,226,0,38,9,8.845,2.972,0,0.291,0,0.002,0.012,0,0.193,0.109,0.104,0.03,0,0.078,0.001,0.001,0.003
1723,986,0.001,216,0,31,11,11.327,4.007,0,0.414,0.003,0.007,0.021,0,0.132,0.074,0.065,0.032,0,0.049,0.003,0.003,0.002
422,288,0.005,132,0,30,11,11.046,5.377,0,0.101,0.002,0.011,0.019,0,0.084,0.029,0.032,0.024,0,0.031,0.01,0.01,0.004
1694,949,0.001,244,0,32,12,11.624,4.273,0,0.183,0.002,0.006,0.014,0,0.117,0.065,0.053,0.031,0,0.026,0.003,0.003,0.002
2595,1258,0.001,144,0,27,10,9.89,3.152,0,0.264,0.002,0.006,0.016,0,0.162,0.091,0.088,0.025,0,0.044,0.003,0.003,0.003
7577,5065,0,4072,0,63,15,16.617,9.873,0,0.009,0,0,0,0,0.05,0,0.001,0.002,0,0.009,0,0,0
14307,6823,0,144,0,41,13,13.406,3.955,0,0.164,0,0.001,0.005,0,0.134,0.076,0.074,0.016,0,0.013,0,0,0
4153,1853,0.001,113,0,24,9,8.96,2.671,0,0.449,0.001,0.003,0.016,0,0.197,0.106,0.105,0.024,0,0.073,0.002,0.002,0.003
4823,2489,0,302,0,40,13,13.213,4.035,0,0.228,0.001,0.004,0.011,0,0.125,0.07,0.066,0.021,0,0.026,0.001,0.001,0.001
